Family,Genus,Species,DataID,SciName,Family_encode,Fam_Sample,Fam_Specie,Family_encodeYY
Pieridae,Appias,paulina,1039154899_YPM_1746_1.jpg,Appias paulina,69,3076,852,9
Erebidae,Cerynea,tetramelanosticta,1426045775_MNHN_1206_1.jpg,Cerynea tetramelanosticta,29,5090,2667,1
Pieridae,Glutophrissa,epaphia,1039092046_YPM_1149_0.jpg,Glutophrissa epaphia,69,3076,852,9
Erebidae,Pygarctia,abdominalis,1585212995_MISSA_2582_0.jpg,Pygarctia abdominalis,29,5090,2667,1
Sphingidae,Nyceryx,magna,2273930177_MISSA_3990_0.jpg,Nyceryx magna,84,642,398,10
Pyralidae,Termioptycha,margarita,A41-20170921-218_TESRI_0.jpg,Termioptycha margarita,75,531,348,14
Geometridae,Chiasmia,clathrata,1826084051_NHMUK_825_0.jpg,Chiasmia clathrata,37,4794,3198,0
Hesperiidae,Mastor,phylace,2432263822_CSU_478_0.jpg,Mastor phylace,44,1449,589,3
Pieridae,Colias,palaeno,1039199071_YPM_2792_0.jpg,Colias palaeno,69,3076,852,9
Noctuidae,Feliniopsis,asahinai,A70-20180527-001_TESRI_0.jpg,Feliniopsis asahinai,62,3747,2218,2
Pieridae,Colias,erate,3003642632_TAM_1502_0.jpg,Colias erate,69,3076,852,9
Noctuidae,Caradrina,selini,3003624792_TAM_2987_0.jpg,Caradrina selini,62,3747,2218,2
Geometridae,Parabapta,obliqua,A48-20150318-060_TESRI_0.jpg,Parabapta obliqua,37,4794,3198,0
Geometridae,Xanthorhoe,ferrugata,3017394573_UTE_93_0.jpg,Xanthorhoe ferrugata,37,4794,3198,0
Hesperiidae,Trapezites,symmomus,1039152846_YPM_1494_1.jpg,Trapezites symmomus,44,1449,589,3
Tortricidae,Sparganothis,umbrana,1320383160_USNM_5906_0.jpg,Sparganothis umbrana,91,901,787,17
Hesperiidae,Amblyscirtes,belli,1039072540_YPM_3147_1.jpg,Amblyscirtes belli,44,1449,589,3
Geometridae,Eilicrinia,hocina,1321051851_USNM_4608_0.jpg,Eilicrinia hocina,37,4794,3198,0
Lycaenidae,Symmachia,miron,2236803650_NHMUK_4711_0.jpg,Symmachia miron,53,1492,708,6
Noctuidae,Eupsilia,shyu,A68-20180118-016_TESRI_0.jpg,Eupsilia shyu,62,3747,2218,2
Geometridae,Orthofidonia,exornata,2432311003_CSU_1239_0.jpg,Orthofidonia exornata,37,4794,3198,0
Erebidae,Fodinoidea,pulchra,1883279668_MNHN_488_0.jpg,Fodinoidea pulchra,29,5090,2667,1
Geometridae,Pseudomiza,obliquaria,A41-20170531-019_TESRI_0.jpg,Pseudomiza obliquaria,37,4794,3198,0
Erebidae,Anoba,ligondesi,1587261164_MNHN_801_0.jpg,Anoba ligondesi,29,5090,2667,1
Noctuidae,Celaena,haworthii,3003614351_TAM_484_0.jpg,Celaena haworthii,62,3747,2218,2
Erebidae,Dasychira,polioides,1913644707_MNHN_114_0.jpg,Dasychira polioides,29,5090,2667,1
Saturniidae,Scolesa,totoma,1039052454_YPM_3140_1.jpg,Scolesa totoma,79,668,312,18
Erebidae,Cosmophila,lyona,A52-20151110-017_TESRI_0.jpg,Cosmophila lyona,29,5090,2667,1
Nymphalidae,Vareuptychia,similis,1039049759_YPM_749_0.jpg,Vareuptychia similis,65,4037,1666,4
Pyralidae,Pococera,militella,1932754956_MSU_780_0.jpg,Pococera militella,75,531,348,14
Notodontidae,Ursia,noctuiformis,1320501254_USNM_3216_0.jpg,Ursia noctuiformis,64,739,528,15
Nymphalidae,Polygrapha,xenocrates,1317316373_USNM_6225_0.jpg,Polygrapha xenocrates,65,4037,1666,4
Papilionidae,Papilio,cynorta,1039154656_YPM_2577_0.jpg,Papilio cynorta,68,1101,365,11
Erebidae,Gonodonta,unica,2432347655_CSU_2386_0.jpg,Gonodonta unica,29,5090,2667,1
Geometridae,Cepphis,advenaria,1825851090_NHMUK_386_0.jpg,Cepphis advenaria,37,4794,3198,0
Nymphalidae,Cirrochroa,tyche,2243047022_NHMUK_5034_0.jpg,Cirrochroa tyche,65,4037,1666,4
Brahmaeidae,Brahmaea,wallichii,insulata_A38-20150518-227_TESRI_0.jpg,Brahmaea wallichii,11,9,6,83
Crambidae,Herpetogramma,moderatale,A38-20140728-159_TESRI_0.jpg,Herpetogramma moderatale,22,1196,693,7
Lycaenidae,Eumaeus,atala,1039136040_YPM_2152_0.jpg,Eumaeus atala,53,1492,708,6
Pieridae,Appias,ithome,1039080303_YPM_813_1.jpg,Appias ithome,69,3076,852,9
Tortricidae,Choristoneura,conflictana,1585233799_MISSA_265_0.jpg,Choristoneura conflictana,91,901,787,17
Geometridae,Heterolocha,coccinea,A52-20160704-151_TESRI_0.jpg,Heterolocha coccinea,37,4794,3198,0
Nymphalidae,Cirrochroa,tyche,2243047022_NHMUK_5035_0.jpg,Cirrochroa tyche,65,4037,1666,4
Geometridae,Chloroclysta,siterata,3017394602_UTE_113_0.jpg,Chloroclysta siterata,37,4794,3198,0
Crambidae,Eoophyla,gibbosalis,A37-20180907-034_TESRI_0.jpg,Eoophyla gibbosalis,22,1196,693,7
Nymphalidae,Euphaedra,ruspina,1039064477_YPM_1369_0.jpg,Euphaedra ruspina,65,4037,1666,4
Momphidae,Triclonella,bicoloripennis,1585222560_MISSA_2588_0.jpg,Triclonella bicoloripennis,59,23,21,59
Tortricidae,Endothenia,gentianaeana,1838849201_MISSA_1896_0.jpg,Endothenia gentianaeana,91,901,787,17
Cossidae,Zeuzera,indica,A50-20150416-107_TESRI_0.jpg,Zeuzera indica,21,52,33,46
Noctuidae,Noctua,janthe,3003619608_TAM_2407_0.jpg,Noctua janthe,62,3747,2218,2
Noctuidae,Adonisea,cumatilis,2244419818_MISSA_2936_0.jpg,Adonisea cumatilis,62,3747,2218,2
Noctuidae,Cryphia,ravula,1883280767_MNHN_2356_0.jpg,Cryphia ravula,62,3747,2218,2
Nymphalidae,Melinaea,marsaeus,1039040302_YPM_1584_1.jpg,Melinaea marsaeus,65,4037,1666,4
Geometridae,Pingasa,chlora,1826442218_NHMUK_4682_0.jpg,Pingasa chlora,37,4794,3198,0
Pieridae,Pieris,napi,1838849907_MISSA_1464_0.jpg,Pieris napi,69,3076,852,9
Erebidae,Eumenogaster,caurensis,1322674392_USNM_2564_0.jpg,Eumenogaster caurensis,29,5090,2667,1
Geometridae,Chorodna,pallidularia,1836100784_NHMUK_2315_0.jpg,Chorodna pallidularia,37,4794,3198,0
Papilionidae,Papilio,alexanor,3017477310_UTE_611_0.jpg,Papilio alexanor,68,1101,365,11
Lycaenidae,Prosotas,dubiosa,2236803679_NHMUK_1767_0.jpg,Prosotas dubiosa,53,1492,708,6
Geometridae,Odontopera,bidentata,1825928834_NHMUK_605_0.jpg,Odontopera bidentata,37,4794,3198,0
Nymphalidae,Lethe,butleri,1039096033_YPM_2701_1.jpg,Lethe butleri,65,4037,1666,4
Noctuidae,Pseudodeltote,coenia,V37-20190603-051_TESRI_0.jpg,Pseudodeltote coenia,62,3747,2218,2
Geometridae,Synegiodes,ornata,V03-20131103-060_TESRI_0.jpg,Synegiodes ornata,37,4794,3198,0
Noctuidae,Mentaxya,bruneli,1671692063_MNHN_1582_1.jpg,Mentaxya bruneli,62,3747,2218,2
Lycaenidae,Jalmenus,icilius,1039170401_YPM_2395_0.jpg,Jalmenus icilius,53,1492,708,6
Noctuidae,Micardia,terracottoides,1426045783_MNHN_1188_0.jpg,Micardia terracottoides,62,3747,2218,2
Notodontidae,Neocerura,liturata,liturata_A35-20150409-146_TESRI_0.jpg,Neocerura liturata,64,739,528,15
Erebidae,Heliura,banoca,1319350141_USNM_6236_0.jpg,Heliura banoca,29,5090,2667,1
Erebidae,Laspeyria,flexula,3017394826_UTE_269_0.jpg,Laspeyria flexula,29,5090,2667,1
Noctuidae,Azeta,quassa,2234819360_MISSA_2565_0.jpg,Azeta quassa,62,3747,2218,2
Crambidae,Pachynoa,thoosalis,V36-20190601-145_TESRI_0.jpg,Pachynoa thoosalis,22,1196,693,7
Pieridae,Eurema,hecabe,1320687226_USNM_1531_0.jpg,Eurema hecabe,69,3076,852,9
Erebidae,Anisoneura,salebrosa,A37-20150812-016_TESRI_0.jpg,Anisoneura salebrosa,29,5090,2667,1
Erebidae,Calesia,dasypterus,V36-20190601-019_TESRI_0.jpg,Calesia dasypterus,29,5090,2667,1
Noctuidae,Mniotype,adusta,3017621301_UTE_741_0.jpg,Mniotype adusta,62,3747,2218,2
Notodontidae,Furcula,furcula,3017390767_UTE_499_0.jpg,Furcula furcula,64,739,528,15
Erebidae,Matigramma,emmilta,2013055601_MISSA_1391_0.jpg,Matigramma emmilta,29,5090,2667,1
Nymphalidae,Cymothoe,reinholdi,1039031265_YPM_3117_1.jpg,Cymothoe reinholdi,65,4037,1666,4
Lycaenidae,Brephidium,exile,1039046075_YPM_740_0.jpg,Brephidium exile,53,1492,708,6
Noctuidae,Noctua,janthina,3003642583_TAM_2580_0.jpg,Noctua janthina,62,3747,2218,2
Lycaenidae,Pentila,pauli,1039051696_YPM_3865_0.jpg,Pentila pauli,53,1492,708,6
Tortricidae,Phaecadophora,fimbriata,A42-20140922-076_TESRI_0.jpg,Phaecadophora fimbriata,91,901,787,17
Eupterotidae,Phiala,unistriga,1135489338_NHMUK_5129_0.jpg,Phiala unistriga,33,32,22,19
Nymphalidae,Boloria,freija,1039153505_YPM_955_0.jpg,Boloria freija,65,4037,1666,4
Nymphalidae,Dynamine,anubis,1039194971_YPM_1306_0.jpg,Dynamine anubis,65,4037,1666,4
Hesperiidae,Synapte,dubitans,1320787333_USNM_6106_0.jpg,Synapte dubitans,44,1449,589,3
Erebidae,Masoandro,ambohimanga,1913644932_MNHN_1565_0.jpg,Masoandro ambohimanga,29,5090,2667,1
Drepanidae,Epipsestis,bilineata,pallida_A52-20151110-174_TESRI_0.jpg,Epipsestis bilineata,23,222,84,16
Nymphalidae,Chilasa,paradoxa,1837857330_NHMUK_5738_0.jpg,Chilasa paradoxa,65,4037,1666,4
Erebidae,Thyrosticta,bruneata,1913644904_MNHN_2944_1.jpg,Thyrosticta bruneata,29,5090,2667,1
Erebidae,Autoba,tristalis,A40-20131203-059_TESRI_0.jpg,Autoba tristalis,29,5090,2667,1
Geometridae,Euaspilates,spinataria,2432342218_CSU_2292_0.jpg,Euaspilates spinataria,37,4794,3198,0
Tortricidae,Olethreutes,arcuella,3003609668_TAM_2099_0.jpg,Olethreutes arcuella,91,901,787,17
Nymphalidae,Boloria,frigga,3003609559_TAM_1963_0.jpg,Boloria frigga,65,4037,1666,4
Noctuidae,Brachylomia,algens,2268760567_MISSA_239_0.jpg,Brachylomia algens,62,3747,2218,2
Noctuidae,Oligia,rampartensis,2884372521_CSU_2139_0.jpg,Oligia rampartensis,62,3747,2218,2
Erebidae,Eugraptoblemma,pictalis,A35-20190424-047_TESRI_0.jpg,Eugraptoblemma pictalis,29,5090,2667,1
Crambidae,Crambus,alienellus,3003608935_TAM_181_0.jpg,Crambus alienellus,22,1196,693,7
Lycaenidae,Logania,marmorata,1039042477_YPM_3130_0.jpg,Logania marmorata,53,1492,708,6
Notodontidae,Rifargia,dissepta,1320223260_USNM_5898_0.jpg,Rifargia dissepta,64,739,528,15
Nymphalidae,Libythea,myrrha,1039074643_YPM_1122_0.jpg,Libythea myrrha,65,4037,1666,4
Geometridae,Hypomecis,gitanaria,1319861444_USNM_1788_0.jpg,Hypomecis gitanaria,37,4794,3198,0
Nolidae,Inouenola,pallescens,A46-20160223-069_TESRI_0.jpg,Inouenola pallescens,63,338,163,31
Papilionidae,Trogonoptera,trojana,2446312596_NHMUK_1625_0.jpg,Trogonoptera trojana,68,1101,365,11
Nymphalidae,Cynandra,opis,1039081804_YPM_139_0.jpg,Cynandra opis,65,4037,1666,4
Saturniidae,Agapema,homogena,1039177719_YPM_1534_0.jpg,Agapema homogena,79,668,312,18
Erebidae,Mataeomera,biangulata,A46-20160705-276_TESRI_0.jpg,Mataeomera biangulata,29,5090,2667,1
Lycaenidae,Hypolycaena,danis,2236804026_NHMUK_3167_0.jpg,Hypolycaena danis,53,1492,708,6
Hesperiidae,Erynnis,tages,1291233295_NHMUK_42_0.jpg,Erynnis tages,44,1449,589,3
Nymphalidae,Greta,diaphanus,1039122764_YPM_3421_0.jpg,Greta diaphanus,65,4037,1666,4
Limacodidae,Apoda,limacodes,3003650575_TAM_1837_0.jpg,Apoda limacodes,52,150,73,39
Noctuidae,Xylocampa,areola,1883280710_MNHN_2555_1.jpg,Xylocampa areola,62,3747,2218,2
Nymphalidae,Oeneis,uhleri,1039155450_YPM_386_1.jpg,Oeneis uhleri,65,4037,1666,4
Papilionidae,Parides,anchises,1319285127_USNM_38_0.jpg,Parides anchises,68,1101,365,11
Nymphalidae,Lasiommata,megera,1291233476_NHMUK_60_0.jpg,Lasiommata megera,65,4037,1666,4
Hesperiidae,Autochton,neis,1039192608_YPM_3351_0.jpg,Autochton neis,44,1449,589,3
Bucculatricidae,Bucculatrix,demaryella,3003692800_TAM_539_0.jpg,Bucculatrix demaryella,12,3,3,86
Pyralidae,Pempelia,ellenella,A46-20150513-179_TESRI_0.jpg,Pempelia ellenella,75,531,348,14
Geometridae,Colostygia,olivata,3003607162_TAM_1406_0.jpg,Colostygia olivata,37,4794,3198,0
Erebidae,Diaphora,mendica,1847664590_NHMUK_930_0.jpg,Diaphora mendica,29,5090,2667,1
Geometridae,Pseudapicia,pallidaria,1321570202_USNM_5304_0.jpg,Pseudapicia pallidaria,37,4794,3198,0
Tortricidae,Argyrotaenia,niscana,1585235866_MISSA_754_0.jpg,Argyrotaenia niscana,91,901,787,17
Noctuidae,Haliophyle,ferruginea,2560745490_UHIM_267_0.jpg,Haliophyle ferruginea,62,3747,2218,2
Geometridae,Phaselia,serrularia,3003608344_TAM_4066_0.jpg,Phaselia serrularia,37,4794,3198,0
Erebidae,Lophocampa,significans,2432249514_CSU_2446_0.jpg,Lophocampa significans,29,5090,2667,1
Tortricidae,Eucosma,glomerana,1838877862_MISSA_357_0.jpg,Eucosma glomerana,91,901,787,17
Nolidae,Nola,confusalis,3017393835_UTE_591_0.jpg,Nola confusalis,63,338,163,31
Nolidae,Blenina,angulipennis,A58-20180610-067_TESRI_0.jpg,Blenina angulipennis,63,338,163,31
Noctuidae,Trichosea,diffusa,V29-20161015-025_TESRI_0.jpg,Trichosea diffusa,62,3747,2218,2
Nymphalidae,Zaretis,callidryas,1039146157_YPM_1485_1.jpg,Zaretis callidryas,65,4037,1666,4
Pyralidae,Heterographis,morrisonella,1993805630_MISSA_2186_0.jpg,Heterographis morrisonella,75,531,348,14
Papilionidae,Parnassius,patricius,2243048416_NHMUK_5538_0.jpg,Parnassius patricius,68,1101,365,11
Noctuidae,Scriptoplusia,nigriluna,A35-20160905-216_TESRI_0.jpg,Scriptoplusia nigriluna,62,3747,2218,2
Erebidae,Opharus,ruschii,1020747707_MNHN_64_1.jpg,Opharus ruschii,29,5090,2667,1
Crambidae,Polythlipta,cerealis,A61-20171221-049_TESRI_0.jpg,Polythlipta cerealis,22,1196,693,7
Pieridae,Aporia,largeteaui,1322535053_USNM_3141_0.jpg,Aporia largeteaui,69,3076,852,9
Pieridae,Eurema,mexicana,1039063245_YPM_2280_1.jpg,Eurema mexicana,69,3076,852,9
Nymphalidae,Catagramma,texa,1039039575_YPM_733_1.jpg,Catagramma texa,65,4037,1666,4
Pieridae,Enantia,mazai,1321599790_USNM_4185_0.jpg,Enantia mazai,69,3076,852,9
Pieridae,Colias,marcopolo,1039174914_YPM_2201_1.jpg,Colias marcopolo,69,3076,852,9
Geometridae,Metallaxis,semiustus,A35-20170628-035_TESRI_0.jpg,Metallaxis semiustus,37,4794,3198,0
Papilionidae,Parides,gundlachianus,1318547965_USNM_5342_0.jpg,Parides gundlachianus,68,1101,365,11
Pieridae,Leucidia,brephos,1320224500_USNM_6653_0.jpg,Leucidia brephos,69,3076,852,9
Noctuidae,Nocloa,cordova,1848889796_MISSA_3602_0.jpg,Nocloa cordova,62,3747,2218,2
Cossidae,Zeuzera,indica,V31-20170415-097_TESRI_0.jpg,Zeuzera indica,21,52,33,46
Geometridae,Stenalcidia,invenusta,1319286840_USNM_989_0.jpg,Stenalcidia invenusta,37,4794,3198,0
Hesperiidae,Dalla,arpia,1318110361_USNM_2317_0.jpg,Dalla arpia,44,1449,589,3
Pyralidae,Dioryctria,albovittella,1988587222_MISSA_2548_0.jpg,Dioryctria albovittella,75,531,348,14
Tortricidae,Epiblema,exacerbatricana,1846472397_MISSA_2143_0.jpg,Epiblema exacerbatricana,91,901,787,17
Momphidae,Mompha,capella,1319421514_USNM_8767_0.jpg,Mompha capella,59,23,21,59
Erebidae,Eilema,erythropleura,1883279737_MNHN_497_1.jpg,Eilema erythropleura,29,5090,2667,1
Pieridae,Pieris,balcana,1322436412_USNM_6214_0.jpg,Pieris balcana,69,3076,852,9
Lycaenidae,Ministrymon,janevicroy,1039055145_YPM_2847_1.jpg,Ministrymon janevicroy,53,1492,708,6
Geometridae,Heterostegane,insulata,1836106282_NHMUK_4363_0.jpg,Heterostegane insulata,37,4794,3198,0
Geometridae,Xanthorhoe,montanata,1825956377_NHMUK_1819_0.jpg,Xanthorhoe montanata,37,4794,3198,0
Tortricidae,Pelochrista,guttulana,1838880987_MISSA_3578_0.jpg,Pelochrista guttulana,91,901,787,17
Geometridae,Euclysia,maurusaria,1320054203_USNM_6575_0.jpg,Euclysia maurusaria,37,4794,3198,0
Lycaenidae,Toxochitona,gerda,1039106476_YPM_237_1.jpg,Toxochitona gerda,53,1492,708,6
Nymphalidae,Bicyclus,miriam,1039191001_YPM_494_0.jpg,Bicyclus miriam,65,4037,1666,4
Papilionidae,Papilio,torquatus,1039102361_YPM_1910_0.jpg,Papilio torquatus,68,1101,365,11
Papilionidae,Ornithoptera,priamus,2446091560_NHMUK_1362_0.jpg,Ornithoptera priamus,68,1101,365,11
Saturniidae,Hemileuca,neumoegeni,1039129028_YPM_1206_0.jpg,Hemileuca neumoegeni,79,668,312,18
Erebidae,Acidon,pseudohypena,A43-20160503-019_TESRI_0.jpg,Acidon pseudohypena,29,5090,2667,1
Hesperiidae,Potanthus,confucius,angustatus_A53-20150806-044_TESRI_0.jpg,Potanthus confucius,44,1449,589,3
Drepanidae,Macrocilix,mysticata,flavotincta_A35-20170425-221_TESRI_0.jpg,Macrocilix mysticata,23,222,84,16
Notodontidae,Rifargia,condita,1318324549_USNM_6346_0.jpg,Rifargia condita,64,739,528,15
Geometridae,Biston,betularia,3003624467_TAM_987_0.jpg,Biston betularia,37,4794,3198,0
Nymphalidae,Memphis,otrere,1319570791_USNM_2172_0.jpg,Memphis otrere,65,4037,1666,4
Erebidae,Herminia,grisealis,A46-20151111-049_TESRI_0.jpg,Herminia grisealis,29,5090,2667,1
Erebidae,Grammia,nevadensis,1838854581_MISSA_580_0.jpg,Grammia nevadensis,29,5090,2667,1
Lycaenidae,Symmachia,estellina,2236803432_NHMUK_2792_0.jpg,Symmachia estellina,53,1492,708,6
Tortricidae,Cydia,leguminis,1320890894_USNM_10394_0.jpg,Cydia leguminis,91,901,787,17
Erebidae,Locharna,strigipennis,A32-20190315-008_TESRI_0.jpg,Locharna strigipennis,29,5090,2667,1
Nymphalidae,Charaxes,bohemani,1319012152_USNM_9541_0.jpg,Charaxes bohemani,65,4037,1666,4
Pieridae,Dixeia,spilleri,1039057150_YPM_769_1.jpg,Dixeia spilleri,69,3076,852,9
Erebidae,Holoxanthina,rhodotela,1563875333_MNHN_2610_0.jpg,Holoxanthina rhodotela,29,5090,2667,1
Pieridae,Belenois,antsianaka,1320761325_USNM_7892_0.jpg,Belenois antsianaka,69,3076,852,9
Noctuidae,Phlogophora,albovittata,A33-20130115-033_TESRI_0.jpg,Phlogophora albovittata,62,3747,2218,2
Nymphalidae,Acraea,violarum,1039096539_YPM_2509_1.jpg,Acraea violarum,65,4037,1666,4
Nymphalidae,Anaea,leonida,1318551105_USNM_610_0.jpg,Anaea leonida,65,4037,1666,4
Crambidae,Callibotys,carapina,A58-20181111-088_TESRI_0.jpg,Callibotys carapina,22,1196,693,7
Crambidae,Donacaula,mucronella,3003608941_TAM_187_0.jpg,Donacaula mucronella,22,1196,693,7
Cossidae,Acossus,undosus,2884380551_CSU_2193_0.jpg,Acossus undosus,21,52,33,46
Papilionidae,Papilio,eurymedon,1039122157_YPM_289_0.jpg,Papilio eurymedon,68,1101,365,11
Tortricidae,Catastega,plicata,1846472845_MISSA_3415_0.jpg,Catastega plicata,91,901,787,17
Geometridae,Eupithecia,exiguata,3017394679_UTE_167_0.jpg,Eupithecia exiguata,37,4794,3198,0
Hesperiidae,Euphyes,bimacula,1039041862_YPM_1587_0.jpg,Euphyes bimacula,44,1449,589,3
Ethmiidae,Ethmia,dodecea,3003690812_TAM_814_0.jpg,Ethmia dodecea,32,69,53,24
Hesperiidae,Sarbia,xanthippe,1039203953_YPM_1806_0.jpg,Sarbia xanthippe,44,1449,589,3
Brachodidae,Paranigilgia,bushii,A35-20130605-167_TESRI_0.jpg,Paranigilgia bushii,10,5,2,70
Erebidae,Hypocrita,bicolora,1039164127_YPM_1513_0.jpg,Hypocrita bicolora,29,5090,2667,1
Erebidae,Arachnis,zuni,2432250893_CSU_47_0.jpg,Arachnis zuni,29,5090,2667,1
Noctuidae,Microplexia,bicostata,1424788331_MNHN_1185_0.jpg,Microplexia bicostata,62,3747,2218,2
Pyralidae,Ancylosis,albipennella,1993805654_MISSA_3098_0.jpg,Ancylosis albipennella,75,531,348,14
Pyralidae,Omphalocera,munroei,1981439607_MISSA_427_0.jpg,Omphalocera munroei,75,531,348,14
Geometridae,Alcis,semiusta,A47-20150512-099_TESRI_0.jpg,Alcis semiusta,37,4794,3198,0
Geometridae,Digrammia,nubiculata,1932764382_MSU_1005_0.jpg,Digrammia nubiculata,37,4794,3198,0
Geometridae,Sabulodes,olifata,2432314590_CSU_1063_0.jpg,Sabulodes olifata,37,4794,3198,0
Nymphalidae,Memphis,proserpina,1321069683_USNM_4048_0.jpg,Memphis proserpina,65,4037,1666,4
Geometridae,Stamnodes,splendorata,1320435809_USNM_5842_0.jpg,Stamnodes splendorata,37,4794,3198,0
Nymphalidae,Prepona,amphimachus,1039108338_YPM_3733_1.jpg,Prepona amphimachus,65,4037,1666,4
Noctuidae,Hada,plebeja,3003614357_TAM_496_0.jpg,Hada plebeja,62,3747,2218,2
Nymphalidae,Tisiphone,helena,1039143110_YPM_2162_0.jpg,Tisiphone helena,65,4037,1666,4
Geometridae,Brabira,costimacula,V12-20140413-077_TESRI_0.jpg,Brabira costimacula,37,4794,3198,0
Crambidae,Diasemia,reticularis,2244399043_NHMUK_1788_0.jpg,Diasemia reticularis,22,1196,693,7
Lycaenidae,Euchrysops,malathana,1039048391_YPM_3136_0.jpg,Euchrysops malathana,53,1492,708,6
Papilionidae,Battus,lycidas,1039199349_YPM_3476_1.jpg,Battus lycidas,68,1101,365,11
Sphingidae,Macroglossum,mitchelli,imperator_A44-20141021-049_TESRI_0.jpg,Macroglossum mitchelli,84,642,398,10
Notodontidae,Tachuda,ernea,1702808286_USNM_8038_0.jpg,Tachuda ernea,64,739,528,15
Sesiidae,Penstemonia,hennei,1322700326_USNM_3102_0.jpg,Penstemonia hennei,83,114,89,8
Noctuidae,Acronicta,pruinosa,A35-20140923-071_TESRI_0.jpg,Acronicta pruinosa,62,3747,2218,2
Erebidae,Catocala,nuptialis,2013053471_MISSA_2372_0.jpg,Catocala nuptialis,29,5090,2667,1
Lycaenidae,Fixsenia,polingi,1039141998_YPM_3069_1.jpg,Fixsenia polingi,53,1492,708,6
Crambidae,Botyodes,caldusalis,V33-20171006-152_TESRI_0.jpg,Botyodes caldusalis,22,1196,693,7
Erebidae,Leucanopsis,goodgeri,1883280122_MNHN_753_1.jpg,Leucanopsis goodgeri,29,5090,2667,1
Pieridae,Delias,inexpectata,1056385730_NHMUK_2268_0.jpg,Delias inexpectata,69,3076,852,9
Gracillariidae,Micrurapteryx,gradatella,1585231745_MISSA_993_0.jpg,Micrurapteryx gradatella,39,65,64,25
Papilionidae,Papilio,laglaizei,1039189613_YPM_1551_1.jpg,Papilio laglaizei,68,1101,365,11
Papilionidae,Parides,lopiusa,1317245060_USNM_4257_0.jpg,Parides lopiusa,68,1101,365,11
Geometridae,Lambdina,flavilinearia,2432325248_CSU_1076_0.jpg,Lambdina flavilinearia,37,4794,3198,0
Noctuidae,Dichagyris,fidelis,1454673726_MNHN_437_0.jpg,Dichagyris fidelis,62,3747,2218,2
Pieridae,Catasticta,ferra,1320804786_USNM_5645_0.jpg,Catasticta ferra,69,3076,852,9
Nymphalidae,Ceratinia,neso,2243050244_NHMUK_2724_0.jpg,Ceratinia neso,65,4037,1666,4
Geometridae,Chlorosea,roseitacta,2432341977_CSU_1672_0.jpg,Chlorosea roseitacta,37,4794,3198,0
Gelechiidae,Exoteleia,dodecella,3003599838_TAM_1872_0.jpg,Exoteleia dodecella,36,421,369,20
Erebidae,Mimulosia,proxima,1883279486_MNHN_2094_1.jpg,Mimulosia proxima,29,5090,2667,1
Lycaenidae,Jalmenus,pseudictinus,1039173681_YPM_3839_0.jpg,Jalmenus pseudictinus,53,1492,708,6
Nymphalidae,Prepona,pylene,1039047983_YPM_2811_0.jpg,Prepona pylene,65,4037,1666,4
Geometridae,Parobeidia,gigantearia,marginifascia_A41-20170717-001_TESRI_0.jpg,Parobeidia gigantearia,37,4794,3198,0
Noctuidae,Ctenoplusia,agnata,V11-20130810-068_TESRI_0.jpg,Ctenoplusia agnata,62,3747,2218,2
Pieridae,Dixeia,dixeyi,1039082389_YPM_2872_0.jpg,Dixeia dixeyi,69,3076,852,9
Noctuidae,Maliattha,decorina,1426045781_MNHN_1207_1.jpg,Maliattha decorina,62,3747,2218,2
Geometridae,Macaria,alternata,3017394703_UTE_182_0.jpg,Macaria alternata,37,4794,3198,0
Crambidae,Elophila,turbata,A41-20180813-337_TESRI_0.jpg,Elophila turbata,22,1196,693,7
Nymphalidae,Myscelia,capenas,1039033380_YPM_2637_0.jpg,Myscelia capenas,65,4037,1666,4
Nymphalidae,Melanargia,occitanica,1039068346_YPM_91_0.jpg,Melanargia occitanica,65,4037,1666,4
Geometridae,Semaeopus,rubellula,1322783063_USNM_8630_0.jpg,Semaeopus rubellula,37,4794,3198,0
Saturniidae,Automeris,lenarti,1039103554_YPM_3809_0.jpg,Automeris lenarti,79,668,312,18
Erebidae,Entomogramma,pardus,1990805016_MNHN_433_0.jpg,Entomogramma pardus,29,5090,2667,1
Crambidae,Herpetogramma,pertextalis,1932624389_MSU_11_0.jpg,Herpetogramma pertextalis,22,1196,693,7
Erebidae,Anisoneura,aluco,A35-20140923-001_TESRI_0.jpg,Anisoneura aluco,29,5090,2667,1
Lycaenidae,Triclema,nigeriae,1039148829_YPM_2364_1.jpg,Triclema nigeriae,53,1492,708,6
Geometridae,Heliomata,glarearia,3003652839_TAM_1809_0.jpg,Heliomata glarearia,37,4794,3198,0
Erebidae,Pseudohemihyalea,sonorosa,2432249122_CSU_2075_0.jpg,Pseudohemihyalea sonorosa,29,5090,2667,1
Erebidae,Hypenula,cacuminalis,2432346806_CSU_1556_0.jpg,Hypenula cacuminalis,29,5090,2667,1
Geometridae,Stamnodes,marmorata,2804293344_CSU_392_0.jpg,Stamnodes marmorata,37,4794,3198,0
Pieridae,Theochila,maenacte,1322268969_USNM_1581_0.jpg,Theochila maenacte,69,3076,852,9
Lycaenidae,Plebejus,subsolanus,1039059010_YPM_1364_0.jpg,Plebejus subsolanus,53,1492,708,6
Geometridae,Eupithecia,vulgata,1836088031_NHMUK_1488_0.jpg,Eupithecia vulgata,37,4794,3198,0
